,SE1,SE2,SE3,SE4
2000-03-18 07:00:00+00:00,339.446655,1331.1915490000001,1376.931033,490.952079
2000-03-18 08:00:00+00:00,323.377183,1442.8948910000001,1447.871966,382.936712
2000-03-18 09:00:00+00:00,313.155385,1536.88203,1373.3570619999998,331.35112
2000-03-18 10:00:00+00:00,288.308973,1719.57998,1280.383193,381.77435499999996
2000-03-18 11:00:00+00:00,279.006732,1763.1895020000002,1349.840812,411.565717
2000-03-18 12:00:00+00:00,282.41760899999997,1774.518442,1344.677193,487.39546
2000-03-18 13:00:00+00:00,322.042971,1732.237477,1258.112694,541.796466
2000-03-18 14:00:00+00:00,393.315358,1700.400118,1191.41821,587.892642
2000-03-18 15:00:00+00:00,441.347778,1752.973434,978.653441,600.853866
2000-03-18 16:00:00+00:00,448.562146,1712.045168,921.6616389999999,574.574769
2000-03-18 17:00:00+00:00,423.04979599999996,1728.9952649999998,851.284423,535.200045
2000-03-18 18:00:00+00:00,414.836909,1637.289825,823.934333,509.276781
2000-03-18 19:00:00+00:00,401.80917200000005,1582.0976210000001,923.821076,439.08268599999997
2000-03-18 20:00:00+00:00,397.95610600000003,1461.0086529999999,1030.116058,349.105408
2000-03-18 21:00:00+00:00,386.26783500000005,1339.5168500000002,1153.416973,278.209218
2000-03-18 22:00:00+00:00,339.119113,1210.524418,1287.221905,259.160411
2000-03-18 23:00:00+00:00,305.682872,1082.8637760000001,1248.905294,242.274741
2000-03-19 00:00:00+00:00,264.701433,1001.773596,1288.876838,295.34734100000003
2000-03-19 01:00:00+00:00,208.95906599999998,948.126992,1298.012627,360.166443
2000-03-19 02:00:00+00:00,172.90293599999998,972.3254989999999,1307.522829,502.677457
2000-03-19 03:00:00+00:00,154.951763,949.205761,1244.810446,622.406591
2000-03-19 04:00:00+00:00,131.75629199999997,811.308398,1254.533388,671.4090699999999
2000-03-19 05:00:00+00:00,95.50679600000001,635.036917,1289.421054,712.662919
2000-03-19 06:00:00+00:00,76.339736,496.042517,1198.433601,769.464631
2000-03-19 07:00:00+00:00,55.604218,346.976047,1042.524855,712.766945
2000-03-19 08:00:00+00:00,28.60487,183.989419,832.1006289999999,564.2645570000001
2000-03-19 09:00:00+00:00,7.4271270000000005,93.11041499999999,755.525973,496.63919599999997
2000-03-19 10:00:00+00:00,14.042382,74.528349,638.663083,559.3082410000001
2000-03-19 11:00:00+00:00,15.311468999999999,57.899119,558.18634,575.3287439999999
2000-03-19 12:00:00+00:00,14.30299,70.316265,537.234531,551.5679690000001
2000-03-19 13:00:00+00:00,27.737206999999998,76.773228,456.357349,516.215498
2000-03-19 14:00:00+00:00,37.832657,118.926442,344.618897,465.78236300000003
2000-03-19 15:00:00+00:00,54.060447999999994,143.389893,282.221339,426.365708
2000-03-19 16:00:00+00:00,83.103353,195.219069,232.676997,362.741778
2000-03-19 17:00:00+00:00,170.22768299999998,365.154237,190.50209,287.089619
2000-03-19 18:00:00+00:00,302.77723599999996,701.7099840000001,216.74408,246.019307
2000-03-19 19:00:00+00:00,387.695069,1032.186621,314.783146,249.286914
2000-03-19 20:00:00+00:00,420.306979,1273.8675600000001,451.889152,209.873999
2000-03-19 21:00:00+00:00,468.71505099999996,1428.7490859999998,614.109054,127.310181
2000-03-19 22:00:00+00:00,463.955704,1561.089544,750.8735770000001,69.85661900000001
2000-03-19 23:00:00+00:00,449.416158,1607.7593980000001,774.1308769999999,69.164589
2000-03-20 00:00:00+00:00,441.156766,1701.7820789999998,822.8320570000001,94.66981799999999
2000-03-20 01:00:00+00:00,445.47448599999996,1659.3840500000001,925.195243,132.81949799999998
2000-03-20 02:00:00+00:00,411.961159,1673.151162,1071.729977,188.67294099999998
2000-03-20 03:00:00+00:00,373.775982,1697.112024,1104.9378570000001,264.113682
2000-03-20 04:00:00+00:00,351.016294,1660.3828270000001,1117.4285949999999,329.997368
2000-03-20 05:00:00+00:00,323.427084,1700.918897,1104.665246,387.19237400000003
2000-03-20 06:00:00+00:00,283.09063199999997,1711.455318,1110.162771,420.02810800000003
2000-03-20 07:00:00+00:00,275.05621399999995,1610.644041,953.006711,414.62194300000004
2000-03-20 08:00:00+00:00,250.47359,1447.400324,731.323263,315.324126
2000-03-20 09:00:00+00:00,209.916522,1398.674477,529.618966,220.677784
2000-03-20 10:00:00+00:00,250.01760099999998,1384.876868,470.58860200000004,246.727862
2000-03-20 11:00:00+00:00,268.431869,1341.727369,477.973294,317.091993
2000-03-20 12:00:00+00:00,278.031344,1356.562509,504.743938,405.766418
2000-03-20 13:00:00+00:00,250.90359700000002,1218.378662,563.279905,465.959029
2000-03-20 14:00:00+00:00,247.481068,1218.62041,605.8272430000001,467.56415000000004
2000-03-20 15:00:00+00:00,235.02737,1049.522309,667.959914,489.59709499999997
2000-03-20 16:00:00+00:00,192.961123,828.0493680000001,699.1156480000001,511.5299
2000-03-20 17:00:00+00:00,186.980816,826.949573,755.3213810000001,563.732845
2000-03-20 18:00:00+00:00,169.28154800000002,856.83899,861.0470799999999,614.353267
2000-03-20 19:00:00+00:00,168.33756,951.248731,1044.947174,612.205708
2000-03-20 20:00:00+00:00,177.886913,1020.679312,1118.675859,641.598221
2000-03-20 21:00:00+00:00,189.67683,1098.45842,1125.914634,737.711539
2000-03-20 22:00:00+00:00,152.486613,1073.117252,978.6761280000001,761.076262
2000-03-20 23:00:00+00:00,160.663856,1043.338636,805.218183,638.844885
2000-03-21 00:00:00+00:00,152.402696,986.474457,688.383094,563.811814
2000-03-21 01:00:00+00:00,165.343694,1113.752158,599.262838,577.836399
2000-03-21 02:00:00+00:00,178.761764,1235.4509890000002,552.121994,589.612139
2000-03-21 03:00:00+00:00,199.54235,1328.408714,456.287609,541.173179
2000-03-21 04:00:00+00:00,253.10975,1345.5099280000002,425.164188,459.67098599999997
2000-03-21 05:00:00+00:00,302.92722499999996,1508.109205,426.68321000000003,397.884063
2000-03-21 06:00:00+00:00,318.012409,1615.6055700000002,446.608531,291.957143
2000-03-21 07:00:00+00:00,306.601707,1587.448681,414.16824699999995,150.594326
2000-03-21 08:00:00+00:00,272.43044,1435.3115859999998,302.78779599999996,62.975432
2000-03-21 09:00:00+00:00,260.273183,1396.716705,241.885388,27.48219
2000-03-21 10:00:00+00:00,253.406249,1366.060321,231.72892800000002,16.894355
2000-03-21 11:00:00+00:00,229.151987,1283.3250500000001,293.048514,17.004858
2000-03-21 12:00:00+00:00,196.794818,1113.6360020000002,271.63379599999996,25.356450000000002
2000-03-21 13:00:00+00:00,199.410229,1077.1012790000002,315.83137300000004,31.679335
2000-03-21 14:00:00+00:00,230.21028,879.268681,377.865157,38.650347000000004
2000-03-21 15:00:00+00:00,205.045717,746.893419,397.28774400000003,59.966211
2000-03-21 16:00:00+00:00,183.017538,568.3761010000001,380.849527,71.494095
2000-03-21 17:00:00+00:00,199.466929,470.140578,322.998768,62.232461
2000-03-21 18:00:00+00:00,203.870877,391.879545,302.455827,90.620833
2000-03-21 19:00:00+00:00,168.40679999999998,357.959904,326.471488,137.764677
2000-03-21 20:00:00+00:00,139.985992,296.304984,333.766965,160.254265
2000-03-21 21:00:00+00:00,150.99318,132.45538,286.23530999999997,151.81245199999998
2000-03-21 22:00:00+00:00,145.853703,95.54118,203.283433,106.38367600000001
2000-03-21 23:00:00+00:00,144.233701,96.31783999999999,127.573683,91.594612
2000-03-22 00:00:00+00:00,156.63867000000002,66.793542,69.08628999999999,81.939859
2000-03-22 01:00:00+00:00,155.143432,42.106333,45.046737,70.85604099999999
2000-03-22 02:00:00+00:00,115.510614,25.542913000000002,30.109539,52.432154000000004
2000-03-22 03:00:00+00:00,79.31016000000001,16.653333,23.197456,37.539353000000006
2000-03-22 04:00:00+00:00,47.610512,30.91525,26.927948,24.745769
2000-03-22 05:00:00+00:00,43.731821000000004,73.354828,43.599786,15.290455
2000-03-22 06:00:00+00:00,47.949701,113.170103,70.257303,7.537814
2000-03-22 07:00:00+00:00,34.538593999999996,158.06817900000001,94.49081699999999,7.874086
2000-03-22 08:00:00+00:00,26.265129,208.136492,96.62042600000001,6.3489889999999995
2000-03-22 09:00:00+00:00,26.358524000000003,237.158122,68.877673,1.7310450000000002
2000-03-22 10:00:00+00:00,21.025475999999998,291.42440500000004,60.910519,6.310679
2000-03-22 11:00:00+00:00,21.067505,346.97220500000003,81.051129,14.332816000000001
2000-03-22 12:00:00+00:00,23.881130000000002,475.785807,118.41595699999999,32.910505
2000-03-22 13:00:00+00:00,23.879641,596.51016,180.506424,59.464062
2000-03-22 14:00:00+00:00,24.410956,658.104356,245.522372,67.26864599999999
2000-03-22 15:00:00+00:00,28.550428,688.1513739999999,302.033272,80.625647
2000-03-22 16:00:00+00:00,37.879653,735.791252,342.27653100000003,86.59439900000001
2000-03-22 17:00:00+00:00,56.734324,847.808514,370.253789,109.919864
2000-03-22 18:00:00+00:00,110.591035,1020.7821,497.655791,164.494372
2000-03-22 19:00:00+00:00,170.30850700000002,1152.531269,588.79296,227.120418
2000-03-22 20:00:00+00:00,182.197874,1239.751749,653.937986,298.94966700000003
2000-03-22 21:00:00+00:00,185.067912,1230.077342,778.065123,336.079205
2000-03-22 22:00:00+00:00,195.48502100000002,1179.569145,896.535135,344.135694
2000-03-22 23:00:00+00:00,194.408613,1203.067801,928.993432,310.130614
2000-03-23 00:00:00+00:00,165.82161499999998,1138.517689,929.790469,278.213797
2000-03-23 01:00:00+00:00,143.449641,1111.321173,935.898979,244.808434
2000-03-23 02:00:00+00:00,145.24135800000002,1096.875647,881.9567149999999,206.912723
2000-03-23 03:00:00+00:00,122.62207099999999,1094.1977479999998,800.8608710000001,197.73624600000002
2000-03-23 04:00:00+00:00,87.470341,1141.371821,806.24307,191.113802
2000-03-23 05:00:00+00:00,70.42236,1126.338246,812.707017,205.36579999999998
2000-03-23 06:00:00+00:00,74.441884,1069.2055220000002,853.960685,208.668757
2000-03-23 07:00:00+00:00,62.095947,992.617436,883.351742,224.779325
2000-03-23 08:00:00+00:00,36.544724,883.751049,889.1075890000001,240.129785
2000-03-23 09:00:00+00:00,17.860842,848.49989,982.490169,249.052965
2000-03-23 10:00:00+00:00,13.91508,749.782782,982.129138,249.914018
2000-03-23 11:00:00+00:00,19.724351,666.993368,975.4671979999999,260.094455
2000-03-23 12:00:00+00:00,22.502637,642.9430570000001,984.858908,300.717049
2000-03-23 13:00:00+00:00,25.67897,698.935923,1042.520984,313.776885
2000-03-23 14:00:00+00:00,19.188050999999998,658.164248,1054.686666,302.682591
2000-03-23 15:00:00+00:00,17.805328000000003,654.1180820000001,996.239182,269.457735
2000-03-23 16:00:00+00:00,22.059697,586.142897,994.2040209999999,251.06061799999998
2000-03-23 17:00:00+00:00,36.034479,699.88701,969.702196,243.941845
2000-03-23 18:00:00+00:00,69.78050599999999,866.6333249999999,944.945336,265.649737
2000-03-23 19:00:00+00:00,91.225788,951.973963,943.881822,289.486921
2000-03-23 20:00:00+00:00,121.37702800000001,962.902565,969.515453,302.29726400000004
2000-03-23 21:00:00+00:00,131.778766,1038.864799,949.926732,301.693325
2000-03-23 22:00:00+00:00,100.86926799999999,1025.437894,926.166392,291.51049800000004
2000-03-23 23:00:00+00:00,114.081071,990.621715,873.8372889999999,269.784177
2000-03-24 00:00:00+00:00,133.065176,1100.807688,849.532242,262.80783399999996
2000-03-24 01:00:00+00:00,134.10817300000002,1140.576763,787.6294790000001,218.883288
2000-03-24 02:00:00+00:00,135.976078,1210.48992,782.370483,218.652235
2000-03-24 03:00:00+00:00,124.36153999999999,1239.662064,808.41986,196.356323
2000-03-24 04:00:00+00:00,115.941157,1326.1335490000001,808.884286,172.96270800000002
2000-03-24 05:00:00+00:00,124.261988,1291.019892,803.190474,160.007056
2000-03-24 06:00:00+00:00,127.796337,1131.001842,812.646337,157.690977
2000-03-24 07:00:00+00:00,109.20347,1015.934035,719.4838599999999,148.06538
2000-03-24 08:00:00+00:00,93.032333,761.092409,563.150562,118.662642
2000-03-24 09:00:00+00:00,95.94255199999999,630.7908930000001,452.87964,107.81119199999999
2000-03-24 10:00:00+00:00,97.89897500000001,657.699873,408.43168099999997,136.12744
2000-03-24 11:00:00+00:00,98.87844500000001,678.812965,397.30856,150.150899
2000-03-24 12:00:00+00:00,93.907206,593.23455,441.196168,169.231198
2000-03-24 13:00:00+00:00,102.803865,535.2734,535.620229,195.223597
2000-03-24 14:00:00+00:00,112.930795,489.65834,638.888184,191.485456
2000-03-24 15:00:00+00:00,129.750998,458.686631,677.7554309999999,178.202931
2000-03-24 16:00:00+00:00,157.600962,474.567429,675.3162970000001,169.397029
2000-03-24 17:00:00+00:00,224.937353,458.675458,707.113816,150.135483
2000-03-24 18:00:00+00:00,274.495585,541.829464,761.4899009999999,165.76302299999998
2000-03-24 19:00:00+00:00,318.88999099999995,672.959724,851.813483,193.734372
2000-03-24 20:00:00+00:00,374.73681300000004,722.527443,867.7003689999999,207.559738
2000-03-24 21:00:00+00:00,429.240621,689.759941,904.881878,216.146296
2000-03-24 22:00:00+00:00,425.20310600000005,674.176738,866.2152120000001,211.746812
2000-03-24 23:00:00+00:00,381.550965,685.594874,736.130719,209.348964
2000-03-25 00:00:00+00:00,374.84625,690.8597269999999,711.012868,202.051773
2000-03-25 01:00:00+00:00,381.99144900000005,647.546149,625.1388149999999,215.03031099999998
2000-03-25 02:00:00+00:00,388.01313500000003,635.9817049999999,550.4961999999999,226.583842
2000-03-25 03:00:00+00:00,382.444813,672.428118,470.610298,214.622826
2000-03-25 04:00:00+00:00,392.82238900000004,703.170598,456.755815,184.157617
2000-03-25 05:00:00+00:00,416.183584,746.98577,501.591898,173.406782
2000-03-25 06:00:00+00:00,404.971669,772.779316,531.748701,154.841915
2000-03-25 07:00:00+00:00,338.913703,674.030543,614.728329,139.718007
2000-03-25 08:00:00+00:00,241.72576999999998,477.84614600000003,747.359623,143.201055
2000-03-25 09:00:00+00:00,205.420951,262.287763,753.777399,149.12567800000002
2000-03-25 10:00:00+00:00,171.279964,199.74794699999998,718.380128,171.21141200000002
2000-03-25 11:00:00+00:00,176.75606,163.658668,632.2185509999999,191.737483
2000-03-25 12:00:00+00:00,171.166229,181.43916399999998,539.179339,197.437917
2000-03-25 13:00:00+00:00,197.393647,268.026317,493.966226,198.56348699999998
2000-03-25 14:00:00+00:00,187.193948,378.322278,447.32049800000004,199.453921
2000-03-25 15:00:00+00:00,189.682579,453.01243800000003,385.555987,191.684743
2000-03-25 16:00:00+00:00,161.03461199999998,478.82428899999996,345.14111599999995,209.244555
2000-03-25 17:00:00+00:00,169.615961,412.838616,304.106217,208.373753
2000-03-25 18:00:00+00:00,234.793981,476.69700900000004,269.283143,205.085965
2000-03-25 19:00:00+00:00,308.97737199999995,612.537575,249.819761,187.808883
2000-03-25 20:00:00+00:00,327.58999,732.613096,250.031109,202.804316
2000-03-25 21:00:00+00:00,361.89162699999997,789.97779,248.78978899999998,260.97148
2000-03-25 22:00:00+00:00,352.53397600000005,776.557188,294.870527,298.095984
2000-03-25 23:00:00+00:00,337.054582,822.573634,316.235882,307.10202000000004
2000-03-26 00:00:00+00:00,340.982582,781.4929179999999,333.037006,304.148499
2000-03-26 01:00:00+00:00,312.37973999999997,799.89941,361.879789,318.866483
2000-03-26 02:00:00+00:00,299.35589,834.72347,387.28154700000005,328.880846
2000-03-26 03:00:00+00:00,252.153604,822.756513,395.522539,310.021592
2000-03-26 04:00:00+00:00,250.42937,784.661478,389.70694799999995,265.848029
2000-03-26 05:00:00+00:00,265.123116,780.4000940000001,384.779383,238.363901
2000-03-26 06:00:00+00:00,250.92143299999998,675.0323689999999,418.56694500000003,254.176437
2000-03-26 07:00:00+00:00,231.89575,524.32487,392.658914,301.355908
2000-03-26 08:00:00+00:00,212.93094399999998,337.692369,314.875296,301.022702
2000-03-26 09:00:00+00:00,163.277179,184.23356,316.88602000000003,301.30460899999997
2000-03-26 10:00:00+00:00,142.241536,168.242356,285.043875,311.371556
2000-03-26 11:00:00+00:00,171.95856700000002,192.593616,272.56278499999996,307.29220899999996
2000-03-26 12:00:00+00:00,151.80572,192.560382,273.630027,302.855316
2000-03-26 13:00:00+00:00,132.957519,220.52138200000002,262.253288,316.454927
2000-03-26 14:00:00+00:00,117.462851,301.710192,248.271195,312.748548
2000-03-26 15:00:00+00:00,150.26814499999998,296.29319699999996,235.720353,374.89946999999995
2000-03-26 16:00:00+00:00,155.99749,314.048829,221.06968799999999,456.682652
2000-03-26 17:00:00+00:00,164.007932,323.313369,181.36638200000002,484.239849
2000-03-26 18:00:00+00:00,197.72734899999998,432.139473,169.75098300000002,571.817486
2000-03-26 19:00:00+00:00,249.125324,601.648675,179.46232500000002,582.064543
2000-03-26 20:00:00+00:00,285.37789799999996,758.231239,207.134105,578.627687
2000-03-26 21:00:00+00:00,283.315542,770.511097,223.882585,603.349699
2000-03-26 22:00:00+00:00,265.474042,769.321228,206.38967499999998,631.781926
2000-03-26 23:00:00+00:00,262.722079,723.933858,190.77992999999998,624.691285
2000-03-27 00:00:00+00:00,243.77813500000002,651.5011509999999,155.43850700000002,580.469512
2000-03-27 01:00:00+00:00,226.876688,618.774916,137.14440900000002,592.413496
2000-03-27 02:00:00+00:00,148.999389,627.8877020000001,150.86598800000002,649.733071
2000-03-27 03:00:00+00:00,89.887571,538.270802,134.516537,673.340131
2000-03-27 04:00:00+00:00,83.627179,452.224558,149.51033900000002,666.651875
2000-03-27 05:00:00+00:00,50.221165,354.615424,159.03502600000002,714.194453
2000-03-27 06:00:00+00:00,42.492109,246.304645,146.315703,785.47888
2000-03-27 07:00:00+00:00,26.667019,131.68187899999998,130.85603,759.834606
2000-03-27 08:00:00+00:00,20.829693,51.244449,83.455607,702.835376
2000-03-27 09:00:00+00:00,21.135258,14.709305,104.68152099999999,746.687546
2000-03-27 10:00:00+00:00,33.231135,5.262909,175.231715,847.903262
2000-03-27 11:00:00+00:00,45.398754000000004,4.8364970000000005,207.14737100000002,897.2973149999999
2000-03-27 12:00:00+00:00,41.750271999999995,7.427149999999999,236.12906,903.541456
2000-03-27 13:00:00+00:00,46.5589,14.29283,226.299159,858.594091
2000-03-27 14:00:00+00:00,38.333871,26.488755,237.23589199999998,884.819994
2000-03-27 15:00:00+00:00,38.523849999999996,31.210746999999998,268.483405,900.569072
2000-03-27 16:00:00+00:00,54.370349000000004,40.42607,298.586471,893.401902
2000-03-27 17:00:00+00:00,68.898926,56.842844,284.592074,878.4237469999999
2000-03-27 18:00:00+00:00,104.57148299999999,83.46745299999999,310.303356,937.030941
2000-03-27 19:00:00+00:00,189.177247,147.593882,440.878636,958.783789
2000-03-27 20:00:00+00:00,225.961407,203.627192,569.549233,1039.01654
2000-03-27 21:00:00+00:00,261.738906,296.485085,606.2335479999999,1064.4052590000001
2000-03-27 22:00:00+00:00,234.46729399999998,375.513363,629.148742,1113.797401
2000-03-27 23:00:00+00:00,267.28596899999997,455.127997,596.5675309999999,1136.805665
2000-03-28 00:00:00+00:00,267.28596899999997,455.127997,596.5675309999999,1136.805665
2000-03-28 01:00:00+00:00,283.974676,500.920641,590.146409,1172.631075
2000-03-28 02:00:00+00:00,304.546212,590.1149889999999,603.0565849999999,1212.617491
2000-03-28 03:00:00+00:00,339.88637800000004,626.208485,632.092355,1228.4954380000001
2000-03-28 04:00:00+00:00,372.768026,589.453088,696.036371,1232.938546
2000-03-28 05:00:00+00:00,397.967456,512.339788,751.600589,1297.122828
2000-03-28 06:00:00+00:00,391.945187,524.524569,820.3340479999999,1345.929149
2000-03-28 07:00:00+00:00,363.736701,446.533768,825.9110770000001,1321.868404
2000-03-28 08:00:00+00:00,343.703776,382.038876,727.3096800000001,1292.78305
2000-03-28 09:00:00+00:00,283.488238,263.96133399999997,693.031852,1304.048345
2000-03-28 10:00:00+00:00,176.654784,185.66253400000002,810.320286,1321.441014
2000-03-28 11:00:00+00:00,133.496024,176.57445199999998,942.644902,1331.65098
2000-03-28 12:00:00+00:00,128.639378,268.388717,974.583219,1332.610902
2000-03-28 13:00:00+00:00,128.353912,301.19196999999997,1017.761142,1318.6098279999999
2000-03-28 14:00:00+00:00,121.881759,250.065828,1042.6634649999999,1293.472773
2000-03-28 15:00:00+00:00,122.593059,205.565869,1053.104079,1269.177799
2000-03-28 16:00:00+00:00,124.143102,172.159852,1019.921336,1226.2620390000002
2000-03-28 17:00:00+00:00,133.715268,149.84464799999998,952.147975,1196.4986270000002
2000-03-28 18:00:00+00:00,143.50145600000002,110.49389,848.4771119999999,1154.683191
2000-03-28 19:00:00+00:00,163.23581099999998,141.040338,716.689655,1097.176698
2000-03-28 20:00:00+00:00,167.206424,202.11764799999997,682.8597530000001,1085.5913910000002
2000-03-28 21:00:00+00:00,167.610088,257.61519200000004,698.461635,1041.572545
2000-03-28 22:00:00+00:00,169.015944,289.43630099999996,697.293887,947.374693
2000-03-28 23:00:00+00:00,169.70494,291.04630699999996,584.138855,825.725636
2000-03-29 00:00:00+00:00,141.7686,279.676543,564.566942,727.15754
2000-03-29 01:00:00+00:00,133.766578,228.287035,571.7877,618.0112909999999
2000-03-29 02:00:00+00:00,114.45049300000001,228.897452,578.8451040000001,551.826054
2000-03-29 03:00:00+00:00,86.370767,219.52374799999998,602.5121330000001,541.2443860000001
2000-03-29 04:00:00+00:00,83.59787200000001,233.756785,634.479264,518.618554
2000-03-29 05:00:00+00:00,69.80625599999999,175.79929,652.620985,505.911624
2000-03-29 06:00:00+00:00,48.129171,114.85172299999999,629.305428,464.062542
2000-03-29 07:00:00+00:00,28.54634,65.739595,455.102265,338.74479599999995
2000-03-29 08:00:00+00:00,11.820955,17.994940999999997,262.52471,286.752449
2000-03-29 09:00:00+00:00,10.218021,4.31046,206.572299,234.542217
2000-03-29 10:00:00+00:00,20.699049,11.311961,209.174938,227.70002499999998
2000-03-29 11:00:00+00:00,33.736696,14.110617,204.76768900000002,194.926
2000-03-29 12:00:00+00:00,53.690157,14.390134,185.55965,153.68928599999998
2000-03-29 13:00:00+00:00,61.634752,9.493972,148.691684,118.358929
2000-03-29 14:00:00+00:00,70.174962,10.921538,122.056325,115.731558
2000-03-29 15:00:00+00:00,83.38155499999999,11.873925,102.886508,108.952575
2000-03-29 16:00:00+00:00,79.804834,15.203072,99.053667,111.935117
2000-03-29 17:00:00+00:00,70.562493,18.917154,100.994524,122.632079
2000-03-29 18:00:00+00:00,117.69900100000001,43.469985,127.333223,118.276341
2000-03-29 19:00:00+00:00,148.512371,76.873617,155.408274,123.09159600000001
2000-03-29 20:00:00+00:00,221.83550599999998,89.570106,182.33372,127.54833599999999
2000-03-29 21:00:00+00:00,232.783031,57.525474,180.40077499999998,94.51812699999999
2000-03-29 22:00:00+00:00,210.912643,34.438328999999996,142.98368,82.177167
2000-03-29 23:00:00+00:00,210.286889,64.52428,134.324459,91.777925
2000-03-30 00:00:00+00:00,147.778425,68.556761,139.13167,155.089673
2000-03-30 01:00:00+00:00,135.681556,59.04739,142.040222,182.952957
2000-03-30 02:00:00+00:00,142.08873499999999,51.628784,126.21567999999999,230.523749
2000-03-30 03:00:00+00:00,145.84226,27.346538,129.518271,291.307161
2000-03-30 04:00:00+00:00,127.54196300000001,11.334826999999999,131.122802,368.623651
2000-03-30 05:00:00+00:00,131.98763399999999,7.543978,137.24948,390.959522
2000-03-30 06:00:00+00:00,109.459504,11.867104,136.806082,333.02775799999995
2000-03-30 07:00:00+00:00,80.028761,11.993659,101.865584,299.69696000000005
2000-03-30 08:00:00+00:00,38.374999,3.239202,57.075133,323.715047
2000-03-30 09:00:00+00:00,18.989086999999998,2.11375,48.1104,377.43032400000004
2000-03-30 10:00:00+00:00,29.37961,2.572779,64.090801,444.064837
2000-03-30 11:00:00+00:00,47.455645,13.275493,89.79598399999999,469.15731300000004
2000-03-30 12:00:00+00:00,70.799727,37.851084,116.328474,483.924794
2000-03-30 13:00:00+00:00,96.485623,46.73206,124.33194400000001,456.662557
2000-03-30 14:00:00+00:00,105.50508900000001,43.289381999999996,126.678587,487.91293099999996
2000-03-30 15:00:00+00:00,98.675733,40.364942,136.322855,539.802868
2000-03-30 16:00:00+00:00,70.29579,53.241707999999996,158.519702,577.154123
2000-03-30 17:00:00+00:00,65.395596,71.240597,174.418535,578.591233
2000-03-30 18:00:00+00:00,93.09765300000001,114.090046,205.35122399999997,541.2230010000001
2000-03-30 19:00:00+00:00,73.32236400000001,153.24123600000001,276.670692,562.372054
2000-03-30 20:00:00+00:00,39.643096,166.762675,350.210729,593.875653
2000-03-30 21:00:00+00:00,34.153572,162.536628,332.521385,614.808892
2000-03-30 22:00:00+00:00,32.709447,136.53457699999998,292.185502,600.568455
2000-03-30 23:00:00+00:00,23.565043000000003,91.998682,300.95192,590.973425
2000-03-31 00:00:00+00:00,10.42266,47.82839,278.684396,599.93348
2000-03-31 01:00:00+00:00,11.01177,32.183277,283.327849,573.9533789999999
2000-03-31 02:00:00+00:00,12.181329999999999,35.579364999999996,299.005648,559.5918419999999
2000-03-31 03:00:00+00:00,16.790018,35.611091,328.52465500000005,602.4547680000001
2000-03-31 04:00:00+00:00,19.52937,56.938010999999996,333.212281,656.7489869999999
2000-03-31 05:00:00+00:00,19.861396,75.94977899999999,366.889967,699.9968279999999
2000-03-31 06:00:00+00:00,21.929672,88.471882,437.167811,759.49425
2000-03-31 07:00:00+00:00,14.354625,88.24084699999999,456.95768699999996,826.58569
2000-03-31 08:00:00+00:00,8.136327,56.116106,435.389611,872.934862
2000-03-31 09:00:00+00:00,3.428935,25.140271000000002,425.738648,901.9967049999999
2000-03-31 10:00:00+00:00,6.031804,15.051074,475.289269,827.370412
2000-03-31 11:00:00+00:00,9.897326,17.781219,504.346179,755.592188
2000-03-31 12:00:00+00:00,10.333822,15.081306,480.44698700000004,730.591336
2000-03-31 13:00:00+00:00,15.580163,19.922934,469.942988,713.107088
2000-03-31 14:00:00+00:00,19.482148000000002,22.616443999999998,467.235305,704.718896
2000-03-31 15:00:00+00:00,18.178203,19.915529,452.124963,706.324538
2000-03-31 16:00:00+00:00,20.340518,23.501832999999998,409.574325,714.020414
2000-03-31 17:00:00+00:00,29.007865000000002,25.456544,361.62484,662.166637
2000-03-31 18:00:00+00:00,46.905775999999996,42.390392999999996,314.27907,575.131394
2000-03-31 19:00:00+00:00,50.997267,51.904777,355.03054499999996,533.6339790000001
2000-03-31 20:00:00+00:00,39.620542,76.26151300000001,428.043781,510.782832
2000-03-31 21:00:00+00:00,45.532743,95.943034,499.291422,483.614582
2000-03-31 22:00:00+00:00,23.471309,118.44716199999999,535.281228,448.309283
2000-03-31 23:00:00+00:00,14.98375,147.990052,578.553931,456.43036700000005
2000-04-01 00:00:00+00:00,10.494446,158.416421,602.552412,472.052411
2000-04-01 01:00:00+00:00,5.913982,159.976165,624.465105,490.145945
2000-04-01 02:00:00+00:00,4.194707999999999,158.316463,639.698671,489.429528
2000-04-01 03:00:00+00:00,4.126519,176.709007,696.792203,514.7628090000001
2000-04-01 04:00:00+00:00,1.9110019999999999,197.421506,727.3599849999999,534.4772539999999
2000-04-01 05:00:00+00:00,4.604078,209.04164699999998,786.930495,542.754068
2000-04-01 06:00:00+00:00,7.818876,246.793074,747.166199,510.150836
2000-04-01 07:00:00+00:00,11.707034,257.47335699999996,539.561991,398.96555
2000-04-01 08:00:00+00:00,11.002263999999998,218.751413,358.222946,315.68289500000003
2000-04-01 09:00:00+00:00,10.18637,161.495622,306.923708,292.017514
2000-04-01 10:00:00+00:00,9.873842,144.986326,352.586506,284.755352
2000-04-01 11:00:00+00:00,21.164893,208.82715299999998,409.74851,297.86405699999995
2000-04-01 12:00:00+00:00,32.756749,273.32167599999997,433.41967999999997,304.239844
2000-04-01 13:00:00+00:00,57.171887000000005,301.613688,453.79476,338.424307
2000-04-01 14:00:00+00:00,88.774761,344.79769500000003,456.406434,382.927636
